"Fund ID","Department ID","Program ID","Account ID","Fund","Department","Description","Actuals 2016","Actuals 2017"
1001,41100,101,570711,"General Fund","Village Clerk's Office (VCO)","Software","-","-"
1001,41010,101,510501,"General Fund","Board of Trustees","Regular Salaries","-54,296","-80,132"
1001,41010,101,520520,"General Fund","Board of Trustees","Life Insurance Expense","-","-"
1001,41010,101,520522,"General Fund","Board of Trustees","Social Security Expense","-3,366","-4,553"
1001,41010,101,520523,"General Fund","Board of Trustees","Medicare Expense",-787,"-1,065"
1001,41010,101,530650,"General Fund","Board of Trustees","Conferences Training","-1,280","-6,353"
1001,41010,101,550601,"General Fund","Board of Trustees","Printing",-244,-361
1001,41010,101,550602,"General Fund","Board of Trustees","Membership Dues","-9,967","-10,000"
1001,41010,101,550603,"General Fund","Board of Trustees","Postage",-1,-19
1001,41010,101,550605,"General Fund","Board of Trustees","Travel & Mileage Reimbursement","-","-"
1001,41010,101,550606,"General Fund","Board of Trustees","Books & Subscriptions",-300,"-"
1001,41010,101,550656,"General Fund","Board of Trustees","Miscellaneous Expense","-",-87
1001,41010,101,560620,"General Fund","Board of Trustees","Office Supplies","-",-922
1001,41010,101,560631,"General Fund","Board of Trustees","Operational Supplies","-","-"
1001,41010,101,560638,"General Fund","Board of Trustees","Special Events","-1,608","-1,379"
2200,42490,101,560625,"Bullet Proof Vest Grant","POLICE - Grants","Clothing","-","-"
2083,46201,101,510501,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Regular Salaries","-","-"
2083,46201,101,510503,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Overtime","-","-"
2083,46201,101,520520,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Life Insurance Expense","-","-"
2083,46201,101,520521,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Health Insurance Expense","-","-"
2083,46201,101,520522,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Social Security Expense","-","-"
2083,46201,101,520523,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Medicare Expense","-","-"
2083,46201,101,520527,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","IMRF Contributions","-","-"
2083,46201,101,530650,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Conferences Training",-15,"-2,015"
2083,46201,101,550601,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Printing","-","-"
2083,46201,101,550602,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Membership Dues",-550,"-"
2083,46201,101,550603,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Postage","-",-53
2083,46201,655,550603,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Postage",-17,"-"
2083,46201,665,550603,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Postage",-56,"-"
2083,46201,101,550605,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Travel & Mileage Reimbursement","-",-5
2083,46201,101,550652,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Legal Postings and Doc. Fees","-",-490
2083,46201,665,550652,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Legal Postings and Doc. Fees",-273,"-"
2083,46201,101,560620,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Office Supplies","-","-"
2083,46201,101,583602,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Administration Village","-","-185,365"
2083,46201,664,583602,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Administration Village","-170,814","-"
2083,46201,665,583602,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Administration Village","-1,634","-"
2083,46201,101,583604,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","African American Christian Foundation","-",-350
2083,46201,101,583605,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Way Back Inn","-","-1,310"
2083,46201,101,583608,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Housing Ctr Planning Support","-","-117,820"
2083,46201,665,583608,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Housing Ctr Planning Support","-82,293","-"
2083,46201,665,583614,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Catholic Charities-Accolade","-4,200","-"
2083,46201,101,583616,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Children's Clinic","-","-27,336"
2083,46201,665,583616,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Children's Clinic","-16,483","-"
2083,46201,101,583617,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Children's Clinic",,"-8,000"
2083,46201,665,583617,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Community Support Services","-6,079","-"
2083,46201,101,583618,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","OPRF Food Pantry","-","-22,068"
2083,46201,665,583618,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","OPRF Food Pantry","-25,000","-"
2083,46201,101,583622,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Nami Metro Suburban","-","-10,538"
2083,46201,665,583622,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Nami Metro Suburban","-5,333","-"
2083,46201,101,583624,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Oakleyden","-","-"
2083,46201,101,583625,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Seguin","-","-40,000"
2083,46201,665,583625,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Seguin","-19,000","-"
2083,46201,101,583626,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","West Cook YMCA","-","-22,510"
2083,46201,665,583626,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","West Cook YMCA","-14,869","-"
2083,46201,666,583626,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","West Cook YMCA","-2,739","-"
2083,46201,101,583628,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Parenthesis-Mothering","-","-21,314"
2083,46201,665,583628,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Parentheses-Mothering","-3,747","-"
2083,46201,101,583630,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP Health Department","-","-9,992"
2083,46201,664,583630,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP Health Department","-9,923","-"
2083,46201,665,583632,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Parenthesis-Parenteen","-7,535","-"
2083,46201,101,583635,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP Code Enforcement Prop Insp","-","-49,771"
2083,46201,664,583635,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP Code Enforcement Prop Insp","-45,385","-"
2083,46201,101,583640,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Hephzibah","-","-17,680"
2083,46201,665,583640,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Hephzibah","-15,000","-"
2083,46201,101,583651,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP Street & Sidewalks","-","-113,093"
2083,46201,665,583651,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP Street & Sidewalks","-95,000","-"
2083,46201,101,583654,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP PW - Sidewalks II","-142,500","-7,500"
2083,46201,101,583656,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP PW Infra - Sidewalks",,"-139,568"
2083,46201,665,583656,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP PW Infra - Sidewalks","-137,695","-"
2083,46201,665,583657,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP PW - Alley","-218,975","-"
2083,46201,101,583657,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP PW - Alley","-","-386,525"
2083,46201,101,583660,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Oak Park Housing Center","-","-89,064"
2083,46201,665,583660,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Oak Park Housing Center","-60,669","-"
2083,46201,101,583678,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","PADS-Employment Readiness","-","-18,041"
2083,46201,665,583678,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","PADS-Employment Readiness","-11,175","-"
2083,46201,665,583678,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","PADS-Employment Readiness","-4,110","-"
2083,46201,101,583680,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Pads Emergency Shelter","-","-20,905"
2083,46201,665,583680,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Pads Emergency Shelter","-7,731","-"
2083,46201,101,583681,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Sarahs Inn Emergency Shelter","-","-12,600"
2083,46201,665,583681,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Sarahs Inn Emergency Shelter","-6,142","-"
2033,46201,101,583682,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Oak Park Housing Authority","-","-"
2083,46201,101,583697,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","S108 Loan Consultant Fees","-","-13,177"
2083,46201,101,585611,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP HP SFR/SRR Imp.","-","-70,948"
2083,46201,663,585611,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP HP SFR/SRR Imp.","-77,365","-"
2083,46201,101,585612,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Housing Rehab Property Grants","-","-37,843"
2083,46201,664,585612,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Housing Rehab Property Grants","-2,375","-"
2083,46201,665,585612,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","Housing Rehab Property Grants","-8,925","-"
2083,46206,101,585613,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOPHP Sg FamHousing Rehab Loan","-","-"
2083,46201,101,585617,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP HP Small Rental Rehab","-","-44,999"
2083,46201,665,585617,"Community Dev Block Grant","DCS - Neig. Srv. - CDBG","VOP HP Small Rental Rehab","-30,000","-"
2020,46206,101,530675,"Community Development Loan","DCS - Neighborhood Services","Bank Charges",-390,-75
2020,46206,101,585613,"Community Development Loan","DCS - Neighborhood Services","Housing Rehab Property Loan","-","-116,750"
2079,46206,101,585612,"Cook County Lead Hazard Prevention DCS","DCS Neighborhood Services","Lead Hazard Control Grants","-21,350","-"
2098,46260,101,530667,"Downtown TIF Fund","Finance","External Support","-","-133,724"
2098,41300,101,540691,"Downtown TIF Fund","Finance","Water Charges",-764,"-"
2098,41300,101,580680,"Downtown TIF Fund","Finance","Tax Agency Distribution","-3,123,377","-7,487,874"
2098,41300,138,581801,"Downtown TIF Fund","Finance","Bond Principal Payment","-","-"
2098,41300,158,581801,"Downtown TIF Fund- 2011A","Finance","Bond Principal Payment","-600,000","-620,000"
2098,41300,181,581801,"Downtown TIF Fund","Finance","Bond Principal Payment","-770,000","-790,000"
2098,41300,182,581801,"Downtown TIF Fund- 2018A","Finance","Bond Principal Payment","-","-"
2098,41300,138,581802,"Dowtown TIF Fund","Finance","Bond Interest Expense","-","-"
2098,41300,158,581802,"Downtown TIF Fund- 2011A","Finance","Bond Interest Expense","-74,500","-61,525"
2098,41300,181,581802,"Downtown TIF Fund- 2006C","Finance","Bond Interest Expense","-413,563","-382,762"
2098,41300,182,581802,"Downtown TIF Fund- 2018A","Finance","Bond Interest Expense",,
2098,41300,101,591802,"Downtown TIF Fund","Finance","Transfer to CW Fund","-","-"
2098,41300,101,591801,"Downtown TIF Fund","Finance","Transfer to General","-","-1,680,000"
2098,41300,101,591890,"Downtown TIF Fund","Finance","Transfer to Other Funds","-3,700,000","-295,169"
2098,41300,101,591890,"Downtown TIF Fund","Finance","Transfer to South & Harlem Fund","-","-"
5057,43760,101,530667,"Earth Fest","DPW - Environmental Services","External Support","-3,065","-3,456"
5057,43760,101,560620,"Earth Fest","DPW - Environmental Services","Office Supplies",-77,-389
5057,43760,101,560631,"Earth Fest","DPW - Environmental Services","Operational Supplies",-972,"-1,031"
2080,46201,101,583602,"Emergency Solutions Grant","DCS - Neig. Serv.","Administration Village","-","-9,766"
2080,46201,675,583602,"Emergency Solutions Grant","DCS - Neig. Serv.","Administration Village","-12,090","-"
2080,46201,101,583701,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG WS PADS - Rapid Rehousing","-","-69,933"
2080,46201,675,583701,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG WS PADS - Rapid Rehousing","-34,586","-"
2080,46201,101,583702,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG WS PADS - Emergency Shelter","-","-28,444"
2080,46201,675,583702,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG WS PADS - Emergency Shelter","-16,050","-"
2080,46201,101,583702,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG WS PADS - Emergency Shelter","-","-"
2080,46201,101,583704,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG WS PADS - Homeless Prev","-","-23,260"
2080,46201,675,583704,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG WS PADS - Homeless Prev","-28,540","-"
2080,46201,101,583705,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG WS PADS - Street Outreach","-","-26,148"
2080,46201,675,583705,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG WS PADS - Street Outreach","-11,430","-"
2080,46201,101,583707,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG - HMIS","-","-14,227"
2080,46201,675,583707,"Emergency Solutions Grant","DCS - Neig. Serv.","ESG - HMIS","-10,000","-"
2027,43014,101,510501,"Farmers Market Com","HEALTH - Farmer's Market","Regular Salaries",,
2027,43014,101,520522,"Farmers Market Com","HEALTH - Farmer's Market","Social Security Expense",,
2027,43014,101,520523,"Farmers Market Com","HEALTH - Farmer's Market","Medicare Expense",,
2027,43014,101,530667,"Farmers Market Com","HEALTH - Farmer's Market","External Support","-15,462","-24,409"
2027,43014,101,530675,"Farmers Market Com","HEALTH - Farmer's Market","Bank Charges",-169,"-5,177"
2027,43014,101,530851,"Farmers Market Com","HEALTH - Farmer's Market","Crossing Guard Sharing Program","-11,750","-6,084"
2027,43014,101,540669,"Farmers Market Com","HEALTH - Farmer's Market","Rent Expense","-4,872","-4,945"
2027,43014,101,550601,"Farmers Market Com","HEALTH - Farmer's Market","Printing",-710,-300
2027,43014,101,550603,"Farmers Market Com","HEALTH - Farmer's Market","Postage",-9,-6
2027,43014,101,550605,"Farmers Market Com","HEALTH - Farmer's Market","Travel & Mileage Reimbursement",,
2027,43014,101,560631,"Farmers Market Com","HEALTH - Farmer's Market","Operational Supplies","-5,206","-3,189"
2027,43014,101,560638,"Farmers Market Com","HEALTH - Farmer's Market","Special Events",-519,-681
2027,43014,101,560639,"Farmers Market Com","HEALTH - Farmer's Market","Advertising","-","-"
2024,42480,101,550705,"Federal RICO Forfeiture Fund","POLICE","Ammunition and Guns","-","-"
2024,42480,101,560631,"Federal RICO Forfeiture Fund","POLICE","Operational Supplies","-32,425","-"
2024,42480,101,560637,"Federal RICO Forfeiture Fund","POLICE","Vehicle Equipment Parts","-53,943","-8,167"
2024,42480,101,560652,"Federal RICO Forfeiture Fund","POLICE","Employee Physicals","-2,208","-1,224"
2024,42480,101,570750,"Federal RICO Forfeiture Fund","POLICE","Vehicles","-206,488","-"
2024,42480,101,591832,"Federal RICO Forfeiture Fund","POLICE","Transfer To Fleet Replacement","-","-150,000"
2014,42550,101,530660,"Foreign Fire Insurance Fund","FIRE - Foreign Fire Insurance","General Contractuals","-7,271","-6,462"
2014,42550,101,540689,"Foreign Fire Insurance Fund","FIRE - Foreign Fire Insurance","Cable Television","-8,063","-7,154"
2014,42550,101,570720,"Foreign Fire Insurance Fund","FIRE - Foreign Fire Insurance","Computer Equipment","-43,671","-24,726"
2014,42550,101,570725,"Foreign Fire Insurance Fund","FIRE - Foreign Fire Insurance","Office Equipment","-42,726","-35,418"
2014,42550,101,591895,"Foreign Fire Insurance Fund","FIRE - Foreign Fire Insurance","Transfer to Cip Fund","-20,000","-"
2101,44560,101,530664,"Dental Sealants 2012-13","HEALTH - Health Grants","Dental Sealant Services",-213,"-"
2107,44560,101,510501,"CCDPH Mosq Prevent 2015","HEALTH - Health Grants","Regular Salaries","-3,879","-"
2107,44560,101,520999,"CCDPH Mosq Prevent 2015","HEALTH - Health Grants","Grant Admin. - Benefits","-1,788","-"
2107,44560,101,560631,"CCDPH Mosq Prevent 2015","HEALTH - Health Grants","Operational Supplies",-931,"-"
2108,44560,101,510501,"Cook County - WNV Grant FY 2017","HEALTH - Health Grants","Regular Salaries","-","-5,447"
2108,44560,101,520999,"Cook County - WNV Grant FY 2017","HEALTH - Health Grants","Grant Admin. - Benefits",,"-2,481"
2108,44560,101,560631,"Cook County - WNV Grant FY 2017","HEALTH - Health Grants","Operational Supplies",,"-1,259"
2108,44560,101,560631,"Cook Cty West Nile Virus FY 2018","HEALTH - Health Grants","Operational Supplies","-","-"
2108,44560,101,560631,"Cook Cty West Nile Virus FY 2019","HEALTH - Health Grants","Operational Supplies","-","-"
2108,44560,101,560631,"Cook Cty West Nile Virus FY 2020","HEALTH - Health Grants","Operational Supplies","-","-"
2112,44560,101,510501,"Cities Readiness Init 2015-16","HEALTH - Health Grants","Regular Salaries","-18,960","-"
2112,44560,101,530656,"Cities Readiness Init 2014-16","HEALTH - Health Grants","Grant Contractuals",-292,"-"
2112,44560,101,540690,"Cities Readiness Init 2015-16","HEALTH - Health Grants","Telecommunications Charges","-1,391","-"
2112,44560,101,560631,"Cities Readiness Init 2015-16","HEALTH - Health Grants","Operational Supplies","-1,886","-"
2113,44560,101,510501,"Cities Readiness Init 2011-12","HEALTH - Health Grants","Regular Salaries","-13,387","-13,644"
2113,44560,101,520999,"Cities Readiness Init 2011-12","HEALTH - Health Grants","Grant Admin. - Benefits","-5,582","-6,416"
2113,44560,101,540690,"Cities Readiness Init 2011-12","HEALTH - Health Grants","Telecommunications Charges","-1,438","-"
2114,44560,101,510501,"IDPH- Cities Readiness Init FY2018","HEALTH - Health Grants","Regular Salaries","-","-18,247"
2114,44560,101,520999,"IDPH- Cities Readiness Init FY2018","HEALTH - Health Grants","Grant Admin. - Benefits","-",-996
2114,44560,101,520999,"IDPH- Cities Readiness Init FY2019","HEALTH - Health Grants","Grant Admin. - Benefits","-","-"
2114,44560,101,520999,"IDPH- Cities Readiness Init FY2020","HEALTH - Health Grants","Grant Admin. - Benefits","-","-"
2114,44560,101,530656,"IDPH- Cities Readiness Init FY2018","HEALTH - Health Grants","Grant Contractuals","-","-"
2114,44560,101,530656,"IDPH- Cities Readniness Init FY 2019","HEALTH - Health Grants","Grant Contractuals","-","-"
2114,44560,101,540690,"IDPH- Cities Readiness Init FY2018","HEALTH - Health Grants","Telecommunications Charges","-","-1,294"
2114,44560,101,540690,"IDPH- Cities Readniness Init FY 2019","HEALTH - Health Grants","Telecommunications Charges","-","-"
2114,44560,101,540690,"IDPH- Cities Readiness Init FY 2020","HEALTH - Health Grants","Telecommunications Charges","-","-"
2114,44560,101,550602,"IDPH- Cities Readiness Init FY2018","HEALTH - Health Grants","Membership Dues","-","-"
2114,44560,101,550602,"IDPH- Cities Readiness Init FY2019","HEALTH - Health Grants","Membership Dues","-","-"
2114,44560,101,560631,"Cities Readiness Init 2018","HEALTH - Health Grants","Operational Supplies","-","-"
2114,44560,101,560631,"Cities Readiness Init 2019","HEALTH - Health Grants","Operational Supplies","-","-"
2114,44560,101,560631,"Cities Readiness Init 2020","HEALTH - Health Grants","Operational Supplies","-","-"
2116,44560,101,560638,"FM Healthy Incentive 2016","HEALTH - Health Grants","Special Events","-9,923","-"
2117,44560,101,530656,"CDBG Farmer's Market Incen. FY 2018","HEALTH - Health Grants","Grant Contractuals","-","-"
2117,44560,101,530656,"CDBG Farmer's Market Incen. FY 2019","HEALTH - Health Grants","Grant Contractuals","-","-"
2117,44560,101,530656,"CDBG Farmer's Market Incen. FY 2020","HEALTH - Health Grants","Grant Contractuals","-","-"
2117,44560,101,550601,"CDBG Farmer's Market Incen. FY 2018","HEALTH - Health Grants","Printing","-","-"
2117,44560,101,550601,"CDBG Farmer's Market Incen. FY 2019","HEALTH - Health Grants","Printing","-","-"
2117,44560,101,550601,"CDBG Farmer's Market Incen. FY 2020","HEALTH - Health Grants","Printing","-","-"
2117,44560,101,560638,"CDBG Farmer's Market Incen. FY 2017","HEALTH - Health Grants","Special Events","-","-9,992"
2118,44560,101,530656,"Shawnash Double Coupon FY18","HEALTH - Health Grants","Grant Contractuals","-","-"
2118,44560,101,560638,"Shawnash Double Coupon FY18","HEALTH - Health Grants","Special Events",-607,"-2,665"
2118,44560,101,550601,"Shawnash Double Coupon FY18","HEALTH - Health Grants","Printing","-","-"
2119,44560,101,560638,"Exp. Station Link Up IL FY 2018","HEALTH - Health Grants","Special Events","-","-1,946"
2119,44560,101,530656,"Exp. Station Link Up IL FY 2018","HEALTH - Health Grants","Grant Contractuals","-","-"
2124,44560,101,510501,"Tattoo Facility 2012-13","HEALTH - Health Grants","Regular Salaries","-",-375
2125,44560,101,510501,"Tattoo Facility 2013-14","HEALTH - Health Grants","Regular Salaries","-3,150","-"
2131,44560,101,510501,"IDHS - Family Case Mgmt FY18","HEALTH - Health Grants","Regular Salaries","-","-"
2131,44560,101,540669,"IDHS - Family Case Mgmt FY18","HEALTH - Health Grants","Rent Expense","-","-"
2132,44560,101,510501,"IDHS- Family Case Mgmt FY19","HEALTH - Health Grants","Regular Salaries","-","-"
2132,44560,101,520999,"IDHS- Family Case Mgmt FY19","HEALTH - Health Grants","Grant Admin- Benefits","-","-"
2132,44560,101,520999,"IDHS- Family Case Mgmt FY20","HEALTH - Health Grants","Grant Admin- Benefits","-","-"
2132,44560,101,540669,"IDHS- Family Case Mgmt FY19","HEALTH - Health Grants","Rent Expense","-","-"
2134,44560,101,510501,"IDHS-High Risk Infant Follow-Up FY 19","HEALTH - Health Grants","Regular Salaries","-","-"
2134,44560,101,520999,"IDHS- High Risk Infant Follow-Up FY 19","HEALTH - Health Grants","Grant Admin. - Benefits","-","-"
2134,44560,101,520999,"IDHS- High Risk Infant Follow-Up FY 20","HEALTH - Health Grants","Grant Admin- Benefits","-","-"
2134,44560,101,560631,"IDHS- Hight Risk Infant Follow-Up","HEALTH - Health Grants","Operational Supplies","-","-"
2136,44560,101,510501,"PHIMC HIV 2014","HEALTH - Health Grants","Regular Salaries","-8,210","-"
2137,44560,101,510501,"PHIMC - Region 8 HIV Prev FY 2018","HEALTH - Health Grants","Regular Salaries","-8,056","-14,888"
2137,44560,101,520999,"PHIMC - Region 8 HIV Prev FY 2018","HEALTH - Health Grants","Grant Admin. - Benefits","-1,944","-1,198"
2137,44560,101,560631,"PHIMC - Region 8 HIV Prev FY 2018","HEALTH - Health Grants","Operational Supplies","-","-"
2137,44560,101,560631,"PHIMC - Region 8 HIV Prev FY 2019","HEALTH - Health Grants","Operational Supplies","-","-"
2137,44560,101,560631,"PHIMC - Region 8 HIV Prev FY 2020","HEALTH - Health Grants","Operational Supplies","-","-"
2137,44560,101,530656,"PHIMC - Region 8 HIV Prev FY 2018","HEALTH - Health Grants","Grant Contractuals","-",-800
2150,44560,101,510501,"IDPH Tan Facil Inspct 2013-14","HEALTH - Health Grants","Regular Salaries",-150,"-"
2155,44560,101,510501,"IDPH Tan Facil Inspct 2014-15","HEALTH - Health Grants","Regular Salaries",-45,"-"
2156,44560,101,510501,"IDPH W Nile Mosq Vect 2014-15","HEALTH - Health Grants","Regular Salaries","-1,376","-"
2156,44560,101,520999,"IDPH W Nile Mosq Vect 2014-15","HEALTH - Health Grants","Grant Admin. - Benefits",-634,"-"
2156,44560,101,550601,"IDPH W Nile Mosq Vect 2014-15","HEALTH - Health Grants","Printing",-569,"-"
2157,44560,101,510501,"W Nile Virus Prevent 2016-17","HEALTH - Health Grants","Regular Salaries","-3,275","-3,714"
2157,44560,101,520999,"W Nile Virus Prevent 2016-17","HEALTH - Health Grants","Grant Admin. - Benefits","-1,510","-1,714"
2157,44560,101,530656,"W Nile Virus Prevent 2016-17","HEALTH - Health Grants","Grant Contractuals","-","-1,122"
2157,44560,101,560631,"W Nile Virus Prevent 2016-17","HEALTH - Health Grants","Operational Supplies",-20,-84
2158,44560,101,510501,"IDPH - Vector Surv. & Cntl. FY 2018","HEALTH - Health Grants","Regular Salaries","-",-437
2158,44560,101,520999,"IDPH - Vector Surv. & Cntl. FY 2018","HEALTH - Health Grants","Grant Admin. - Benefits","-",-204
2158,44560,101,530650,"IDPH - Vector Surv. & Cntl. FY 2018","HEALTH - Health Grants","Conferences Training","-","-"
2158,44560,101,530656,"IDPH - Vector Surv. & Cntl. FY 2018","HEALTH - Health Grants","Grant Contractuals","-","-4,930"
2158,44560,101,550603,"IDPH - Vector Surv. & Cntl. FY 2018","HEALTH - Health Grants","Postage","-",-129
2162,44560,101,510501,"Lead Poisoning 2011-12","HEALTH - Health Grants","Regular Salaries","-1,612","-1,024"
2163,44560,101,510501,"IDPH - Lead Case Mgmt. FY 2018","HEALTH - Health Grants","Regular Salaries","-",-424
2172,44560,101,510501,"Local Health Protect 2015-16","HEALTH - Health Grants","Regular Salaries","-18,936","-"
2172,44560,101,520999,"Local Health Protect 2015-16","HEALTH - Health Grants","Grant Admin. - Benefits","-8,730","-"
2172,44560,101,530656,"Local Health Protect 2015-16","HEALTH - Health Grants","Grant Contractuals","-3,935","-"
2173,44560,101,530656,"Local Health Protect 2016-17","HEALTH - Health Grants","Grant Contractuals","-3,845","-3,845"
2173,44560,101,520999,"Local Health Protect 2016-17","HEALTH - Health Grants","Local Health Protect 2017-18","-8,757","-8,759"
2173,44560,101,510501,"Local Health Protect 2016-17","HEALTH - Health Grants","Regular Salaries","-18,997","-18,997"
2174,44560,101,510501,"IDPH - Local Health Protection FY2018","HEALTH - Health Grants","Regular Salaries","-","-20,292"
2174,44560,101,520999,"IDPH - Local Health Protection FY2018","HEALTH - Health Grants","Grant Admin. - Benefits","-","-9,474"
2174,44560,101,530656,"IDPH - Local Health Protection FY2018","HEALTH - Health Grants","Grant Contractuals","-","-3,845"
2175,44560,101,510501,"IDPH - Medical Reserve Corps","HEALTH - Health Grants","Regular Salaries","-","-"
2175,44560,101,530656,"NACCHO Medical Reserve Corps","HEALTH - Health Grants","Grant Contractuals","-","-"
2175,44560,101,550601,"NACCHO Medical Reserve Corps","HEALTH - Health Grants","Printing","-","-"
2175,44560,101,530650,"NACCHO Medical Reserve Corps","HEALTH - Health Grants","Conferences Training","-","-"
2175,44560,101,550605,"NACCHO Medical Reserve Corps","HEALTH - Health Grants","Travel & Mileage Reimbursement","-","-"
2175,44560,101,560631,"NACCHO Medical Reserve Corps","HEALTH - Health Grants","Operational Supplies","-","-"
2182,44560,101,510501,"Pub Hlth Emerg Prep 2015-16","HEALTH - Health Grants","Regular Salaries","-17,519","-"
2182,44560,101,530650,"Pub Hlth Emerg Prep 2015-16","HEALTH - Health Grants","Conferences Training","-2,073","-"
2182,44560,101,530656,"Pub Hlth Emerg Prep 2015-16","HEALTH - Health Grants","Grant Contractuals","-3,617","-"
2182,44560,101,540690,"Pub Hlth Emerg Prep 2015-16","HEALTH - Health Grants","Telecommunication Charges",-848,"-"
2182,44560,101,550605,"Pub Hlth Emerg Prep 2015-16","HEALTH - Health Grants","Travel & Mileage Reimbursement",-327,"-"
2182,44560,101,560631,"Pub Hlth Emerg Prep 2015-16","HEALTH - Health Grants","Operational Supplies","-2,105","-"
2183,44560,101,510501,"Pub Hlth Emerg Prep 2016-17","HEALTH - Health Grants","Regular Salaries","-12,709","-19,098"
