Fund ID,Department ID,Program ID,Account ID,Fund,Department,Description,Actuals 2018,Actuals 2019,Estimates 2020,Estimates 2021
1001,41100,113,560620,General Fund,Village Clerk's Office (VCO),Office Supplies,‐,‐,‐,
1001,41100,101,570711,General Fund,Village Clerk's Office (VCO),Software,‐,‐,"-17,000","-17,000"
1001,41010,101,510501,General Fund,Board of Trustees,Regular Salaries,"-92,052","-107,545","-115,200","-115,200"
1001,41010,101,520520,General Fund,Board of Trustees,Life Insurance Expense,‐,‐,‐,
1001,41010,101,520522,General Fund,Board of Trustees,Social Security Expense,"-4,245","-6,002","-7,142","-7,142"
1001,41010,101,520523,General Fund,Board of Trustees,Medicare Expense,-993,"-1,404","-1,670","-1,670"
1001,41010,101,530650,General Fund,Board of Trustees,Conferences Training,-228,"-3,613","-4,400","-1,500"
1001,41010,101,550601,General Fund,Board of Trustees,Printing,‐,,‐,‐
1001,41010,101,550602,General Fund,Board of Trustees,Membership Dues,"-10,158","-4,353","-11,247","-11,247"
1001,41010,101,550603,General Fund,Board of Trustees,Postage,-2,-28,-100,-75
1001,41010,101,550605,General Fund,Board of Trustees,Travel & Mileage Reimbursement,‐,‐,-100,-50
1001,41010,101,550606,General Fund,Board of Trustees,Books & Subscriptions,‐,‐,-200,-200
1001,41010,101,550656,General Fund,Board of Trustees,Miscellaneous Expense,-134,‐,-250,-200
1001,41010,101,560620,General Fund,Board of Trustees,Office Supplies,-217,"-1,223","-1,500","-6,500"
1001,41010,101,560631,General Fund,Board of Trustees,Operational Supplies,‐,-235,"-1,000","-1,000"
1001,41010,101,560638,General Fund,Board of Trustees,Special Events,-960,"-1,671","-1,500","-2,000"
1001,41010,101,560651,General Fund,Board of Trustees,Employee Awards Recognition,-48,‐,‐,‐
2200,42490,101,560625,Bullet Proof Vest Grant,POLICE ‐ Grants,Clothing,"-7,226","-16,193","-4,500","-5,500"
2083,46201,101,510501,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Regular Salaries,"-128,112","-124,633","-132,617","-148,308"
2083,46201,101,510503,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Overtime,‐,,-125,
2083,46201,101,520520,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Life Insurance Expense,‐,,-177,-186
2083,46201,101,520521,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Health Insurance Expense,"-30,616","-29,328","-28,518","-37,134"
2083,46201,101,520522,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Social Security Expense,"-7,907","-7,628","-8,222","-9,055"
2083,46201,101,520523,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Medicare Expense,"-1,849","-1,784","-1,924","-2,117"
2083,46201,101,520527,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,IMRF Contributions,"-17,888","-7,923","-11,683","-12,180"
2083,46201,101,530650,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Conferences Training,"-4,367","-5,137",‐,
2083,46201,101,530675,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Bank Charges,‐,-968,-972,-972
2083,46201,101,550601,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Printing,-588,‐,‐,‐
2083,46201,101,550602,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Membership Dues,-550,-550,‐,‐
2083,46201,101,550603,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Postage,-336,-70,‐,‐
2083,46201,101,550605,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Travel & Mileage Reimbursement,-23,-10,‐,‐
2083,46201,101,550652,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Legal Postings and Doc. Fees,-819,"-1,428",‐,‐
2083,46201,101,560620,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Office Supplies,-545,-220,‐,‐
2083,46201,101,583602,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Administration Village,‐,‐,"-20,100","-20,100"
2083,46201,101,583604,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,African American Christian Foundation,"-2,655",-500,‐,-750
2083,46201,101,583605,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Way Back Inn,"-5,645","-3,174","-2,847","-3,000"
2083,46201,101,583600,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Way Back Inn Facility Improvement,‐,‐,‐,"-6,740"
2083,46201,101,583608,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Housing Ctr Planning Support,"-86,609","-104,665","-90,438","-90,438"
2083,46201,101,583616,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Children's Clinic,"-17,509","-27,816","-22,000","-22,000"
2083,46201,101,583617,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Community Support Services,‐,"-8,202","-6,500","-7,500"
2083,46201,101,583619,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Day Nursery,‐,‐,"-7,500","-3,000"
2083,46201,101,583618,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,OPRF Food Pantry (Beyond Hunger),"-17,887","-16,711","-16,631","-22,000"
2083,46201,101,583621,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Thrive Counseling Center,‐,‐,"-12,000","-13,500"
2083,46201,101,583622,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Nami Metro Suburban,"-9,844","-13,908","-11,000","-11,000"
2083,46201,101,583624,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Oakleyden,‐,"-18,000","-15,600",‐
2083,46201,101,583625,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Seguin,"-20,300","-22,000","-24,400","-32,000"
2083,46201,101,583626,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,West Cook YMCA,"-12,931","-12,695","-12,000","-12,000"
2083,46201,101,583628,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Parenthesis‐Mothering,"-15,927","-18,718","-18,500","-18,500"
2083,46201,101,583630,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,VOP Health Department,"-9,889","-11,701","-13,000","-13,000"
2083,46201,101,583609,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,CARES Housing Assistance,‐,‐,‐,"-200,000"
2083,46201,101,583610,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,CARES Business Assistance,‐,‐,‐,"-250,000"
2083,46201,101,583611,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,CARES Public Services Assistance,‐,‐,‐,"-50,000"
2083,46201,101,583629,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,CARES Admin/Implementation,‐,‐,‐,"-77,647"
2083,46201,101,583635,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,VOP Code Enforcement Prop Insp,"-46,862","-95,440","-75,000","-75,000"
2083,46201,101,583640,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Hephzibah,"-15,222","-16,553","-16,000","-16,000"
2083,46201,101,583651,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,VOP Street & Sidewalks,"-594,132","-118,719","-105,000","-405,000"
2083,46201,101,583654,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,VOP PW ‐ Sidewalks II,‐,‐,‐,
2083,46201,101,583655,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Lead Water Private Service Replacement,‐,‐,"-50,000","-50,000"
2083,46201,101,583656,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,VOP PW Infra ‐ Sidewalks,"-200,000","-278,751","-300,000","-200,000"
2083,46201,101,583657,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,VOP PW ‐ Alley,"-171,515","-300,000","-300,000","-400,000"
2083,46201,101,583660,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Oak Park Housing Center,"-56,569","-75,305","-73,000","-73,000"
2083,46201,101,583676,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Housing Forward‐ Planning & Admin.,‐,‐,"-11,000","-11,000"
2083,46201,101,583678,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,PADS‐Employment Readiness,"-12,184","-12,274","-10,000","-10,000"
2083,46201,101,583680,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Pads Emergency Shelter,"-17,678","-15,410","-13,000","-30,000"
2083,46201,101,583681,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Sarahs Inn Emergency Shelter,"-7,549","-13,908","-11,000","-11,000"
2083,46201,101,583682,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,OP Housing Authority,‐,"-119,954",‐,
2083,46201,101,583697,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,S108 Loan Consultant Fees,"-4,200",‐,"-52,622","-52,622"
2083,46201,101,585611,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,VOP HP SFR/SRR Imp.,"-89,327","-68,501","-85,894","-85,900"
2083,46201,101,585612,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,Housing Rehab Property Grants (Lead Hazard Red. Grant Prog.),"-37,489","-37,490","-99,064","-99,150"
2083,46206,101,585613,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,VOPHP Sg FamHousing Rehab Loan,‐,‐,"-108,000","-108,000"
2083,46201,101,585617,Community Dev Block Grant,DCS ‐ Neig. Srv. ‐ CDBG,VOP HP Small Rental Rehab,"-39,810",‐,"-90,946","-90,950"
2020,46206,101,530675,Community Development Loan,DCS ‐ Neighborhood Services,Bank Charges,-89,"-1,179","-1,200","-1,200"
2020,46206,101,585613,Community Development Loan,DCS ‐ Neighborhood Services,Housing Rehab Property Loan,‐,‐,"-179,000","-175,000"
2079,46206,101,585612,Cook County Lead Hazard Prevention DCS,DCS Neighborhood Services,Lead Hazard Control Grants,‐,"-64,100","-80,000","-80,000"
5057,43760,101,530667,Earth Fest,DPW ‐ Environmental Services,External Support,"-3,574","-4,386","-5,600","-5,600"
5057,43760,101,560620,Earth Fest,DPW ‐ Environmental Services,Office Supplies,-268,‐,-400,-400
5057,43760,101,560631,Earth Fest,DPW ‐ Environmental Services,Operational Supplies,-887,‐,"-1,000","-1,000"
2080,46201,101,530675,Emergency Solutions Grant,DCS ‐ Neig. Serv.,Bank Charges,‐,-965,-972,‐
2080,46201,101,583602,Emergency Solutions Grant,DCS ‐ Neig. Serv.,Administration Village,"-9,918","-9,266","-8,047",‐
2080,46201,101,583701,Emergency Solutions Grant,DCS ‐ Neig. Serv.,ESG WS PADS ‐ Rapid Rehousing,"-48,613","-33,524","-31,500",‐
2080,46201,101,583702,Emergency Solutions Grant,DCS ‐ Neig. Serv.,ESG WS PADS ‐ Emergency Shelter,"-22,118","-45,423","-24,375",‐
2080,46201,101,583704,Emergency Solutions Grant,DCS ‐ Neig. Serv.,ESG WS PADS ‐ Homeless Prev,"-18,658","-21,624","-20,016",‐
2080,46201,101,583705,Emergency Solutions Grant,DCS ‐ Neig. Serv.,ESG WS PADS ‐ Street Outreach,"-17,765","-17,380","-15,750",‐
2080,46201,101,583707,Emergency Solutions Grant,DCS ‐ Neig. Serv.,ESG ‐ HMIS,"-9,534","-10,287","-7,608",‐
2027,43014,101,510501,Farmers Market Com,HEALTH ‐ Farmer's Market,Regular Salaries,"-4,870","-22,548","-24,813","-24,813"
2027,43014,101,510503,Farmers Market Com,HEALTH ‐ Farmer's Market,Overtime,‐,‐,"-2,057","-2,057"
2027,43014,101,520522,Farmers Market Com,HEALTH ‐ Farmer's Market,Social Security Expense,-296,"-1,398","-1,551","-1,538"
2027,43014,101,520523,Farmers Market Com,HEALTH ‐ Farmer's Market,Medicare Expense,-69,-327,-360,-360
2027,43014,101,520527,Farmers Market Com,HEALTH ‐ Farmer's Market,IMRF Contributions,-61,‐,‐,‐
2027,43014,101,530667,Farmers Market Com,HEALTH ‐ Farmer's Market,External Support,"-18,623",‐,‐,‐
2027,43014,101,530675,Farmers Market Com,HEALTH ‐ Farmer's Market,Bank Charges,-483,-374,-600,-600
2027,43014,101,530851,Farmers Market Com,HEALTH ‐ Farmer's Market,Crossing Guard Sharing Program,"-10,668","-11,000","-11,250",‐
2027,43014,101,540669,Farmers Market Com,HEALTH ‐ Farmer's Market,Rent Expense,"-5,019","-5,095","-5,171","-5,249"
2027,43014,101,550601,Farmers Market Com,HEALTH ‐ Farmer's Market,Printing,‐,‐,-300,-300
2027,43014,101,550603,Farmers Market Com,HEALTH ‐ Farmer's Market,Postage,-6,-27,-50,-50
2027,43014,101,550605,Farmers Market Com,HEALTH ‐ Farmer's Market,Travel & Mileage Reimbursement,‐,-20,"-1,500","-1,500"
2027,43014,101,560631,Farmers Market Com,HEALTH ‐ Farmer's Market,Operational Supplies,"-4,834","-4,663","-5,000","-12,100"
2027,43014,101,560638,Farmers Market Com,HEALTH ‐ Farmer's Market,Special Events,-855,-778,-900,-900
2027,43014,101,560639,Farmers Market Com,HEALTH ‐ Farmer's Market,Advertising,-36,-500,-500,-500
2024,41300,101,530675,Federal RICO Forfeiture Fund,POLICE,Bank Charges,‐,"-1,383","-1,380","-1,380"
2024,42400,101,560655,Federal RICO Forfeiture Fund,POLICE,Reimbursements,-972,‐,‐,‐
2024,42480,101,550705,Federal RICO Forfeiture Fund,POLICE,Ammunition and Guns,"-1,825","-1,962","-2,000","-3,000"
2024,42480,101,560631,Federal RICO Forfeiture Fund,POLICE,Operational Supplies,,,,"-78,000"
2024,42480,101,560637,Federal RICO Forfeiture Fund,POLICE,Vehicle Equipment Parts,‐,‐,‐,‐
2024,42480,101,560652,Federal RICO Forfeiture Fund,POLICE,Employee Physicals,"-3,841","-5,281","-4,500",‐
2024,42480,101,591832,Federal RICO Forfeiture Fund,POLICE,Transfer To Fleet Replacement,"-190,000","-229,559","-214,000","-277,500"
2014,41300,101,530675,Foreign Fire Insurance Fund,FIRE ‐ Foreign Fire Insurance,Bank Charges,‐,"-1,383","-1,380","-1,380"
2014,42550,101,530660,Foreign Fire Insurance Fund,FIRE ‐ Foreign Fire Insurance,General Contractuals,"-6,495","-6,899","-10,000","-10,000"
2014,42550,101,540689,Foreign Fire Insurance Fund,FIRE ‐ Foreign Fire Insurance,Cable Television,"-5,883","-9,680","-12,000","-12,000"
2014,42550,101,570720,Foreign Fire Insurance Fund,FIRE ‐ Foreign Fire Insurance,Computer Equipment,-631,"-39,279","-50,000","-50,000"
2014,42550,101,570725,Foreign Fire Insurance Fund,FIRE ‐ Foreign Fire Insurance,Office Equipment,"-34,725","-47,052","-50,000","-50,000"
2108,44560,101,510501,Cook County ‐ WNV Grant FY 2017,HEALTH ‐ Health Grants,Regular Salaries,‐,"-5,251","-17,000","-10,000"
2108,44560,101,520999,Cook County ‐ WNV Grant FY 2017,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,‐,"-2,422",‐,‐
2108,44560,101,560631,Cook County ‐ WNV Grant FY 2017,HEALTH ‐ Health Grants,Operational Supplies,‐,"-1,514","-4,000","-2,000"
2113,44560,101,510501,Cities Readiness Init 2011‐12,HEALTH ‐ Health Grants,Regular Salaries,‐,‐,‐,‐
2113,44560,101,520999,Cities Readiness Init 2011‐12,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,‐,‐,‐,‐
2114,44560,101,510501,IDPH‐ Cities Readiness Init FY2018,HEALTH ‐ Health Grants,Regular Salaries,"-36,757","-36,275","-42,000","-42,000"
2114,44560,101,520999,IDPH‐ Cities Readiness Init FY2018,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,-996,-750,‐,‐
2114,44560,101,520999,IDPH‐ Cities Readiness Init FY2019,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,-750,‐,‐,‐
2114,44560,101,530656,IDPH‐ Cities Readiness Init FY2018,HEALTH ‐ Health Grants,Grant Contractuals,‐,‐,"-2,000","-1,000"
2114,44560,101,540690,IDPH‐ Cities Readiness Init FY2018,HEALTH ‐ Health Grants,Telecommunications Charges,"-1,611","-1,810","-3,400","-2,900"
2114,44560,101,550605,IDPH‐Cities Readiness Init FY 2020,HEALTH ‐ Health Grants,Travel & Mileage Reimbursement,‐,-140,‐,‐
2114,44560,101,550602,IDPH‐ Cities Readiness Init FY2018,HEALTH ‐ Health Grants,Membership Dues,"-2,000",‐,‐,‐
2114,44560,101,560631,Cities Readiness Init 2019,HEALTH ‐ Health Grants,Operational Supplies,‐,"-2,859","-2,700","-1,200"
2117,44560,101,530656,CDBG Farmer's Market Incen. FY 2018,HEALTH ‐ Health Grants,Grant Contractuals,"-9,865","-11,476","-15,000","-15,000"
2117,44560,101,550601,CDBG Farmer's Market Incen. FY 2018,HEALTH ‐ Health Grants,Printing,‐,-225,‐,‐
2117,44560,101,560638,CDBG Farmer's Market Incen. FY 2017,HEALTH ‐ Health Grants,Special Events,‐,‐,‐,‐
2118,44560,101,530656,Shawnash Double Coupon FY18,HEALTH ‐ Health Grants,Grant Contractuals,"-8,364","-7,562","-15,000","-15,000"
2118,44560,101,560638,Shawnash Double Coupon FY18,HEALTH ‐ Health Grants,Special Events,‐,‐,‐,‐
2118,44560,101,550601,Shawnash Double Coupon FY18,HEALTH ‐ Health Grants,Printing,‐,"-1,401","-3,000","-3,000"
2119,44560,101,560638,Exp. Station Link Up IL FY 2018,HEALTH ‐ Health Grants,Special Events,‐,‐,‐,‐
2119,44560,101,530656,Exp. Station Link Up IL FY 2018,HEALTH ‐ Health Grants,Grant Contractuals,"-1,051",‐,‐,‐
2124,44560,101,510501,Tattoo Facility 2012‐13,HEALTH ‐ Health Grants,Regular Salaries,‐,"-8,250","-7,000","-6,250"
2132,44560,101,510501,IDHS‐ Family Case Mgmt FY19,HEALTH ‐ Health Grants,Regular Salaries,‐,‐,"-16,000","-5,725"
2132,44560,101,520999,IDHS‐ Family Case Mgmt FY19,HEALTH ‐ Health Grants,Grant Admin‐ Benefits,‐,‐,‐,‐
2132,44560,101,540669,IDHS‐ Family Case Mgmt FY19,HEALTH ‐ Health Grants,Rent Expense,‐,‐,‐,‐
2134,44560,101,510501,IDHS‐High Risk Infant Follow‐Up FY 19,HEALTH ‐ Health Grants,Regular Salaries,‐,-150,"-14,000","-6,240"
2134,44560,101,520999,IDHS‐ High Risk Infant Follow‐Up FY 19,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,‐,‐,‐,‐
2134,44560,101,560631,IDHS‐ Hight Risk Infant Follow‐Up,HEALTH ‐ Health Grants,Operational Supplies,‐,‐,"-2,000",‐
2137,44560,101,510501,PHIMC ‐ Region 8 HIV Prev FY 2018,HEALTH ‐ Health Grants,Regular Salaries,"-10,491","-15,004","-30,000","-10,375"
2137,44560,101,520999,PHIMC ‐ Region 8 HIV Prev FY 2018,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,"-4,898","-3,013",‐,‐
2137,44560,101,560631,PHIMC ‐ Region 8 HIV Prev FY 2018,HEALTH ‐ Health Grants,Operational Supplies,-89,,"-1,000",‐
2137,44560,101,530656,PHIMC ‐ Region 8 HIV Prev FY 2018,HEALTH ‐ Health Grants,Grant Contractuals,‐,‐,‐,‐
2151,44560,101,510501,COVID‐19,HEALTH ‐ Health Grants,Grant Salaries,‐,‐,‐,"-153,167"
2151,44560,101,520999,COVID‐19,HEALTH ‐ Health Grants,Grant Admin Benefits,‐,‐,‐,"-69,424"
2151,44560,101,530652,COVID‐19,HEALTH ‐ Health Grants,Grant Training,‐,‐,‐,"-4,500"
2151,44560,101,530656,COVID‐19,HEALTH ‐ Health Grants,Grant Contractuals,‐,‐,‐,"-40,000"
2151,44560,101,540690,COVID‐19,HEALTH ‐ Health Grants,Telecommunications Charges,‐,‐,‐,"-30,000"
2151,44560,101,560631,COVID‐19,HEALTH ‐ Health Grants,Operational Supplies,‐,‐,‐,"-80,000"
2151,44560,101,570669,COVID‐19,HEALTH ‐ Health Grants,De Minimis,‐,‐,‐,"-40,000"
2157,44560,101,510501,W Nile Virus Prevent 2016‐17,HEALTH ‐ Health Grants,Regular Salaries,‐,‐,‐,‐
2157,44560,101,520999,W Nile Virus Prevent 2016‐17,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,‐,‐,‐,‐
2157,44560,101,530656,W Nile Virus Prevent 2016‐17,HEALTH ‐ Health Grants,Grant Contractuals,‐,‐,‐,‐
2157,44560,101,560631,W Nile Virus Prevent 2016‐17,HEALTH ‐ Health Grants,Operational Supplies,‐,‐,‐,‐
2158,44560,101,510501,IDPH ‐ Vector Surv. & Cntl. FY 2018,HEALTH ‐ Health Grants,Regular Salaries,"-7,259","-9,585","-14,000","-12,300"
2158,44560,101,520999,IDPH ‐ Vector Surv. & Cntl. FY 2018,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,-204,‐,‐,‐
2158,44560,101,530650,IDPH ‐ Vector Surv. & Cntl. FY 2018,HEALTH ‐ Health Grants,Conferences Training,‐,‐,‐,‐
2158,44560,101,530656,IDPH ‐ Vector Surv. & Cntl. FY 2018,HEALTH ‐ Health Grants,Grant Contractuals,"-3,485",‐,‐,‐
2158,44560,101,550603,IDPH ‐ Vector Surv. & Cntl. FY 2018,HEALTH ‐ Health Grants,Postage,-378,-40,-800,-500
2162,44560,101,510501,Lead Poisoning 2011‐12,HEALTH ‐ Health Grants,Regular Salaries,‐,,‐,‐
2163,44560,101,510501,IDPH ‐ Lead Case Mgmt. FY 2018,HEALTH ‐ Health Grants,Regular Salaries,"-10,400","-26,113","-30,000","-27,450"
2173,44560,101,530656,Local Health Protect 2016‐17,HEALTH ‐ Health Grants,Grant Contractuals,‐,‐,‐,‐
2173,44560,101,520999,Local Health Protect 2016‐17,HEALTH ‐ Health Grants,Local Health Protect 2017‐18,‐,‐,‐,‐
2173,44560,101,510501,Local Health Protect 2016‐17,HEALTH ‐ Health Grants,Regular Salaries,‐,‐,‐,‐
2174,44560,101,510501,IDPH ‐ Local Health Protection FY2018,HEALTH ‐ Health Grants,Regular Salaries,"-50,094","-70,062","-65,000","-59,784"
2174,44560,101,520999,IDPH ‐ Local Health Protection FY2018,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,"-9,474",‐,‐,‐
2174,44560,101,530656,IDPH ‐ Local Health Protection FY2018,HEALTH ‐ Health Grants,Grant Contractuals,"-7,690","-7,690","-8,000","-7,850"
2174,44560,101,560631,IDPH‐ Local Health Protection,HEALTH ‐ Health Grants,Operational Supplies,‐,"-4,025",‐,‐
2175,44560,101,530650,NACCHO Medical Reserve Corps,HEALTH ‐ Health Grants,Conferences Training,-140,‐,"-3,788","-3,788"
2175,44560,101,550605,NACCHO Medical Reserve Corps,HEALTH ‐ Health Grants,Travel & Mileage Reimbursement,‐,‐,"-3,905","-3,905"
2175,44560,101,560631,NACCHO Medical Reserve Corps,HEALTH ‐ Health Grants,Operational Supplies,‐,‐,"-3,200","-3,200"
2176,44560,101,560631,IDPH‐ Narcan,HEALTH ‐ Health Grants,Operational Supplies,‐,‐,"-3,000","-5,000"
2183,44560,101,510501,Pub Hlth Emerg Prep 2016‐17,HEALTH ‐ Health Grants,Regular Salaries,‐,‐,‐,‐
2183,44560,101,520999,Pub Hlth Emerg Prep 2016‐17,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,‐,‐,‐,‐
2183,44560,101,530650,Pub Hlth Emerg Prep 2016‐17,HEALTH ‐ Health Grants,Conferences Training,‐,‐,‐,‐
2183,44560,101,530656,Pub Hlth Emerg Prep 2016‐17,HEALTH ‐ Health Grants,Grant Contractuals,‐,‐,‐,‐
2183,44560,101,540690,Pub Hlth Emerg Prep 2016‐17,HEALTH ‐ Health Grants,Telecommunication Charges,‐,‐,‐,‐
2183,44560,101,550605,Pub Hlth Emerg Prep 2016‐17,HEALTH ‐ Health Grants,Travel & Mileage Reimbursement,‐,‐,‐,‐
2184,44560,101,510501,IDPH Pub Hlth Emrg Prep FY 2018,HEALTH ‐ Health Grants,Regular Salaries,"-30,239","-43,251","-42,000","-38,978"
2184,44560,101,520999,IDPH Pub Hlth Emrg Prep FY 2018,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,-373,"-2,104",‐,‐
2184,44560,101,530650,IDPH Pub Hlth Emrg Prep FY 2018,HEALTH ‐ Health Grants,Conferences Training,-590,‐,‐,‐
2184,44560,101,530656,IDPH Pub Hlth Emrg Prep FY 2018,HEALTH ‐ Health Grants,Grant Contractuals,"-7,622","-7,632","-11,000","-9,200"
2184,44560,101,540690,IDPH Pub Hlth Emrg Prep FY 2018,HEALTH ‐ Health Grants,Telecommunication Charges,"-1,280","-1,620","-5,000",-700
2184,44560,101,550605,IDPH Pub Hlth Emrg Prep FY 2018,HEALTH ‐ Health Grants,Travel & Mileage Reimbursement,‐,"-3,700","-5,500","-3,200"
2184,44560,101,560631,IDPH Pub Hlth Emrg Prep FY 2018,HEALTH ‐ Health Grants,Operational Supplies,‐,‐,"-3,100","-4,500"
2188,44560,101,510501,Teen Preg Prevent 2016‐17,HEALTH ‐ Health Grants,Regular Salaries,‐,‐,‐,‐
2188,44560,101,520999,Teen Preg Prevent 2016‐17,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,‐,‐,‐,‐
2188,44560,101,560631,Teen Preg Prevent 2016‐17,HEALTH ‐ Health Grants,Operational Supplies,‐,‐,‐,‐
2188,44560,101,530656,Teen Preg Prevent 2016‐17,HEALTH ‐ Health Grants,Grant Contractuals,‐,‐,‐,‐
2193,44560,101,510501,IDPH Tobacco Free 2016‐17,HEALTH ‐ Health Grants,Regular Salaries,‐,‐,‐,‐
2193,44560,101,520999,IDPH Tobacco Free 2016‐17,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,‐,‐,‐,‐
2193,44560,101,530656,IDPH Tobacco Free 2016‐17,HEALTH ‐ Health Grants,Grant Contractuals,‐,‐,‐,‐
2193,44560,101,560631,IDPH Tobacco Free 2016‐17,HEALTH ‐ Health Grants,Operational Supplies,‐,‐,‐,‐
2194,44560,101,510501,IDPH ‐ IL Tobacco Free FY 2018,HEALTH ‐ Health Grants,Regular Salaries,"-13,341","-22,333","-22,000","-17,000"
2194,44560,101,520999,IDPH ‐ IL Tobacco Free FY 2018,HEALTH ‐ Health Grants,Grant Admin. ‐ Benefits,"-1,311",‐,‐,‐
2194,44560,101,550605,IDPH‐ IL Tobacco Free FY 2018,HEALTH ‐ Health Grants,Travel & Mileage Reimbursement,‐,"-1,234","-3,950","-3,000"
2194,44560,101,530656,IDPH ‐ IL Tobacco Free FY 2018,HEALTH ‐ Health Grants,Grant Contractuals,-697,‐,‐,"-2,700"
2194,44560,101,560631,IDPH ‐ IL Tobacco Free FY 2018,HEALTH ‐ Health Grants,Operational Supplies,‐,‐,‐,‐
2198,44560,101,510501,IDPH FY Body Art FY 2018,HEALTH ‐ Health Grants,Regular Salaries,‐,‐,‐,‐
2230,42490,419,560631,IL Dept of Trans. Grant,POLICE ‐ Grants,Operational Supplies,‐,‐,‐,‐
2230,42490,419,510503,IL Dept of Trans. Grant,POLICE ‐ Grants,Overtime,"-16,511","-15,497","-20,000","-20,000"
2072,41070,101,530667,Madison Street TIF Fund,Finance,External Support,‐,,‐,‐
2072,41300,101,530667,Madison Street TIF Fund,Finance,External Support,‐,,‐,‐
2072,41300,101,570698,Madison Street TIF Fund,Finance,Economic Development Initiativ,"-449,139","-3,258,209","-7,436,315","-695,000"
